Provinces Name,"Provinces Code","Series Name","Series Code","1976 [YR1976]","1977 [YR1977]","1978 [YR1978]","1979 [YR1979]","1980 [YR1980]","1981 [YR1981]","1982 [YR1982]","1983 [YR1983]","1984 [YR1984]","1985 [YR1985]","1986 [YR1986]","1987 [YR1987]","1988 [YR1988]","1989 [YR1989]","1990 [YR1990]","1991 [YR1991]","1992 [YR1992]","1993 [YR1993]","1994 [YR1994]","1995 [YR1995]","1996 [YR1996]","1997 [YR1997]","1998 [YR1998]","1999 [YR1999]","2000 [YR2000]","2001 [YR2001]","2002 [YR2002]","2003 [YR2003]","2004 [YR2004]","2005 [YR2005]","2006 [YR2006]","2007 [YR2007]","2008 [YR2008]","2009 [YR2009]","2010 [YR2010]","2011 [YR2011]","2012 [YR2012]","2013 [YR2013]","2014 [YR2014]","2015 [YR2015]","2016 [YR2016]","2017 [YR2017]","2018 [YR2018]","2019 [YR2019]","2020 [YR2020]"
"Padang Panjang, Kota","ID.SB.PJ","Total GDP including Oil and Gas (in IDR Million), SNA 2008, Constant Price","NA.GDP.INC.OG.SNA08.KR","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","1535880","1632850","1730280","1839180","1951000","2066250","2186150","2313120","2445310","2581910","2543404.42"
"Padang Panjang, Kota","ID.SB.PJ","Total GDP including Oil and Gas (in IDR Million), SNA 2008, Current Price","NA.GDP.INC.OG.SNA08.CR","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","1535880","1728610","1899570","2095240","2347910","2533050","2774350","3028810","3198670","3476560","3473238.63"
"Padang Panjang, Kota","ID.SB.PJ","Total Population (in number of people)","SP.POP.TOTL","..","..","..","..","..","..","..","35688","36087","36491","36899","37311","37728","38150","38700","39100","39500","39900","40200","40104","40900","41300","41600","41900","40484","40676","41587","42458","43420","43143","49895","52018","54218","56491","47198","47982","48719","49536","50208","50883","51712","52422","52994","53693","54421"
"Padang Pariaman, Kab.","ID.SB.PP","Total GDP excluding Oil and Gas (in IDR Million), Constant Price","NA.GDP.EXC.OG.KR","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","1496702.1","1554214.9","1626611.2","1703313.6","1793019","1971582.5","2346365.5","2489684.4","2645119.1","2749340","2890750","3052080","3238020","3454100","..","..","..","..","..","..",".."
"Padang Pariaman, Kab.","ID.SB.PP","Total GDP excluding Oil and Gas (in IDR Million), Current Price","NA.GDP.EXC.OG.CR","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","1496702.1","1681266.9","1921438.4","2129810.8","2382875.3","2987169.8","3890122.6","4382277.1","5128388","5615430","6270900","7026050","7926400","9144450","..","..","..","..","..","..",".."
"Padang Pariaman, Kab.","ID.SB.PP","Total GDP including Oil and Gas (in IDR Million), Constant Price","NA.GDP.INC.OG.KR","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","1496702.1","1554214.9","1626611.2","1703313.6","1793019","1971582.5","2346365.5","2489684.4","2645119.1","2749340","2890750","3052080","3238020","3454100","..","..","..","..","..","..",".."
"Padang Pariaman, Kab.","ID.SB.PP","Total GDP including Oil and Gas (in IDR Million), Current Price","NA.GDP.INC.OG.CR","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","1496702.1","1681266.9","1921438.4","2129810.8","2382875.3","2987169.8","3890122.6","4382277.1","5128388","5615430","6270900","7026050","7926400","9144450","..","..","..","..","..","..",".."
"Padang Pariaman, Kab.","ID.SB.PP","Total GDP including Oil and Gas (in IDR Million), SNA 2008, Constant Price","NA.GDP.INC.OG.SNA08.KR","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","8269850","8754040","9273830","9848850","10444260","11085450","11697040","12350590","13024260","13350780","11939475.18"
"Padang Pariaman, Kab.","ID.SB.PP","Total GDP including Oil and Gas (in IDR Million), SNA 2008, Current Price","NA.GDP.INC.OG.SNA08.CR","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","8269850","9434050","10639390","12272890","14152530","15845890","17532870","19205410","20441910","21287270","17941900.08"
"Padang Pariaman, Kab.","ID.SB.PP","Total Population (in number of people)","SP.POP.TOTL","..","..","..","..","..","..","..","471897","476046","480232","484454","488714","493011","497345","502800","507000","510900","514800","518100","521731","524700","527800","530500","533100","499942","435579","439828","368630","377186","379939","381804","384537","387195","389735","392503","395420","398223","400890","403530","406076","408612","411003","413272","415613","417781"
"Padang, Kota","ID.SB.PD","Total GDP excluding Oil and Gas (in IDR Million), Constant Price","NA.GDP.EXC.OG.KR","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","7065516.8","7353091.2","7742458.5","8171842.4","8652900.1","9110697.4","9577495.5","10165761","10797259","11345640","12021600","12792180","13637630","14516710","..","..","..","..","..","..",".."
"Padang, Kota","ID.SB.PD","Total GDP excluding Oil and Gas (in IDR Million), Current Price","NA.GDP.EXC.OG.CR","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","7065516.8","8038700.1","9266699.3","10312735","11508985","13266060","15294258","17369184","20142223","21837050","24586370","27548970","31136590","35860560","..","..","..","..","..","..",".."
"Padang, Kota","ID.SB.PD","Total GDP including Oil and Gas (in IDR Million), Constant Price","NA.GDP.INC.OG.KR","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","7065516.8","7353091.2","7742458.5","8171842.4","8652900.1","9110697.4","9577495.5","10165761","10797259","11345640","12021600","12792180","13637630","14516710","..","..","..","..","..","..",".."
"Padang, Kota","ID.SB.PD","Total GDP including Oil and Gas (in IDR Million), Current Price","NA.GDP.INC.OG.CR","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","7065516.8","8038700.1","9266699.3","10312735","11508985","13266060","15294258","17369184","20142223","21837050","24586370","27548970","31136590","35860560","..","..","..","..","..","..",".."
"Padang, Kota","ID.SB.PD","Total GDP including Oil and Gas (in IDR Million), SNA 2008, Constant Price","NA.GDP.INC.OG.SNA08.KR","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","25819750","27427380","29115680","31054500","33061950","35180550","37368820","39696140","42090960","44481750","43631430"
"Padang, Kota","ID.SB.PD","Total GDP including Oil and Gas (in IDR Million), SNA 2008, Current Price","NA.GDP.INC.OG.SNA08.CR","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","25819750","29218100","32779050","36629160","41265600","45092950","49393280","53883250","57519790","62457550","62222360"
"Padang, Kota","ID.SB.PD","Total Population (in number of people)","SP.POP.TOTL","..","..","..","..","..","..","..","521883","536298","551111","566333","581975","598050","614568","634000","651400","668600","686100","703900","719344","739500","757600","775600","793800","713240","726960","743220","753571","787180","801854","819770","838190","856815","875548","836671","850306","863401","876670","889561","902413","914968","927011","939112","950871","962196"
"Pariaman, Kota","ID.SB.PA","Total GDP excluding Oil and Gas (in IDR Million), Constant Price","NA.GDP.EXC.OG.KR","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","444014.23","462288.28","484621.7","509106","535807.46","561912.44","589877.48","621504.32","656250.22","685600","721660","764820","810840","859890","..","..","..","..","..","..",".."
"Pariaman, Kota","ID.SB.PA","Total GDP excluding Oil and Gas (in IDR Million), Current Price","NA.GDP.EXC.OG.CR","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","444014.23","503069.23","576397.38","641908.16","715224.2","865650.68","1019917","1126041.3","1274800.8","1399440","1581370","1783060","2038970","2343680","..","..","..","..","..","..",".."
